NoteOctave,Note,Instrument,Position
E5,E,StringInstrument,7
E4,E,StringInstrument,8
E5,E,StringInstrument,9
C5,C,StringInstrument,10
C6,C,StringInstrument,11
A5,A,StringInstrument,12
A4,A,StringInstrument,13
A5,A,StringInstrument,14
A4,A,StringInstrument,15
G4,G,StringInstrument,16
G5,G,StringInstrument,17
C5,C,StringInstrument,18
C6,C,StringInstrument,19
E5,E,StringInstrument,20
E4,E,StringInstrument,21
G2,G,StringInstrument,0
D2,D,StringInstrument,1
G1,G,StringInstrument,2
D2,D,StringInstrument,3
E2,E,StringInstrument,4
F#2,F#,StringInstrument,5
G2,G,StringInstrument,6
D2,D,StringInstrument,7
B1,B,StringInstrument,8
D2,D,StringInstrument,9
G1,G,StringInstrument,10
G1,G,StringInstrument,11
G2,G,StringInstrument,12
D2,D,StringInstrument,13
B1,B,StringInstrument,14
D2,D,StringInstrument,15
G2,G,StringInstrument,16
E2,E,StringInstrument,17
A1,A,StringInstrument,18
B1,B,StringInstrument,19
A1,A,StringInstrument,20
E2,E,StringInstrument,21
E2,E,StringInstrument,22
A1,A,StringInstrument,23
B1,B,StringInstrument,24
C2,C,StringInstrument,25
G#1,G#,StringInstrument,26
G#1,G#,StringInstrument,27
A1,A,StringInstrument,28
C2,C,StringInstrument,29
E2,E,StringInstrument,30
A2,A,StringInstrument,31
E2,E,StringInstrument,32
A2,A,StringInstrument,33
G2,G,StringInstrument,34
F#2,F#,StringInstrument,35
E2,E,StringInstrument,36
D2,D,StringInstrument,37
C2,C,StringInstrument,38
B1,B,StringInstrument,39
A1,A,StringInstrument,40
G1,G,StringInstrument,41
D2,D,StringInstrument,42
B1,B,StringInstrument,43
D2,D,StringInstrument,44
G2,G,StringInstrument,45
G2,G,StringInstrument,46
G1,G,StringInstrument,47
D2,D,StringInstrument,48
B1,B,StringInstrument,49
D2,D,StringInstrument,50
G2,G,StringInstrument,51
E2,E,StringInstrument,52
A1,A,StringInstrument,53
B1,B,StringInstrument,54
C2,C,StringInstrument,55
G1,G,StringInstrument,56
C2,C,StringInstrument,57
E2,E,StringInstrument,58
A1,A,StringInstrument,59
A1,A,StringInstrument,60
G#1,G#,StringInstrument,61
G#1,G#,StringInstrument,62
A1,A,StringInstrument,63
A1,A,StringInstrument,64
B1,B,StringInstrument,65
C2,C,StringInstrument,66
G2,G,StringInstrument,67
F#2,F#,StringInstrument,68
G2,G,StringInstrument,69
D2,D,StringInstrument,70
B2,B,StringInstrument,71
G2,G,StringInstrument,72
D2,D,StringInstrument,73
D2,D,StringInstrument,74
D2,D,StringInstrument,75
G1,G,StringInstrument,76
G2,G,Timpani,0
D3,D,Timpani,1
G2,G,Timpani,2
D3,D,Timpani,3
E3,E,Timpani,4
D3,D,Timpani,5
G2,G,Timpani,6
G2,G,Timpani,7
G2,G,Timpani,8
G2,G,Timpani,9
E3,E,Timpani,10
E3,E,Timpani,11
A2,A,Timpani,12
D3,D,Timpani,13
G2,G,Timpani,14
G2,G,Timpani,15
G2,G,Timpani,16
G2,G,Timpani,17
D3,D,Timpani,18
D3,D,Timpani,19
D3,D,Timpani,20
D3,D,Timpani,21
D3,D,Timpani,22
D3,D,Timpani,23
D3,D,Timpani,24
G2,G,Timpani,25
