NoteOctave,Note,Instrument,Position
F3,F,Bass Trombone,58
E-3,E-,Bass Trombone,59
D3,D,Bass Trombone,60
C3,C,Bass Trombone,61
B-2,B-,Bass Trombone,62
F2,F,Tuba,0
B-2,B-,Tuba,1
B-2,B-,Tuba,2
A2,A,Tuba,3
A2,A,Tuba,4
G2,G,Tuba,5
A2,A,Tuba,6
A2,A,Tuba,7
F2,F,Tuba,8
F2,F,Tuba,9
G2,G,Tuba,10
G2,G,Tuba,11
D2,D,Tuba,12
E-2,E-,Tuba,13
F2,F,Tuba,14
F2,F,Tuba,15
B-1,B-,Tuba,16
B-1,B-,Tuba,17
A1,A,Tuba,18
B-1,B-,Tuba,19
F1,F,Tuba,20
F1,F,Tuba,21
C2,C,Tuba,22
C2,C,Tuba,23
C2,C,Tuba,24
F1,F,Tuba,25
C2,C,Tuba,26
F2,F,Tuba,27
F2,F,Tuba,28
G2,G,Tuba,29
A2,A,Tuba,30
F2,F,Tuba,31
B-1,B-,Tuba,32
F2,F,Tuba,33
G2,G,Tuba,34
F2,F,Tuba,35
B-2,B-,Tuba,36
D2,D,Tuba,37
G2,G,Tuba,38
A1,A,Tuba,39
A1,A,Tuba,40
D2,D,Tuba,41
F2,F,Tuba,42
G2,G,Tuba,43
A2,A,Tuba,44
F2,F,Tuba,45
B-2,B-,Tuba,46
A2,A,Tuba,47
G2,G,Tuba,48
F2,F,Tuba,49
E-2,E-,Tuba,50
E-2,E-,Tuba,51
D2,D,Tuba,52
C#2,C#,Tuba,53
C2,C,Tuba,54
B-1,B-,Tuba,55
A2,A,Tuba,56
G2,G,Tuba,57
F2,F,Tuba,58
E-2,E-,Tuba,59
D2,D,Tuba,60
C2,C,Tuba,61
B-1,B-,Tuba,62
B-5,B-,StringInstrument,0
B-4,B-,StringInstrument,1
A4,A,StringInstrument,2
A5,A,StringInstrument,3
A4,A,StringInstrument,4
A5,A,StringInstrument,5
D4,D,StringInstrument,6
D5,D,StringInstrument,7
G4,G,StringInstrument,8
G5,G,StringInstrument,9
F#4,F#,StringInstrument,10
F#5,F#,StringInstrument,11
G4,G,StringInstrument,12
G5,G,StringInstrument,13
C6,C,StringInstrument,14
C5,C,StringInstrument,15
B-4,B-,StringInstrument,16
B-5,B-,StringInstrument,17
F4,F,StringInstrument,18
G4,G,StringInstrument,19
E-4,E-,StringInstrument,20
D4,D,StringInstrument,21
F4,F,StringInstrument,22
B-4,B-,StringInstrument,23
B-4,B-,StringInstrument,24
A4,A,StringInstrument,25
A4,A,StringInstrument,26
G4,G,StringInstrument,27
G4,G,StringInstrument,28
F4,F,StringInstrument,29
E4,E,StringInstrument,30
F4,F,StringInstrument,31
F5,F,StringInstrument,32
F4,F,StringInstrument,33
F4,F,StringInstrument,34
F5,F,StringInstrument,35
E-5,E-,StringInstrument,36
E-6,E-,StringInstrument,37
F6,F,StringInstrument,38
F5,F,StringInstrument,39
F2,F,StringInstrument,0
B-2,B-,StringInstrument,1
B-2,B-,StringInstrument,2
A2,A,StringInstrument,3
A2,A,StringInstrument,4
G2,G,StringInstrument,5
A2,A,StringInstrument,6
A2,A,StringInstrument,7
F2,F,StringInstrument,8
F2,F,StringInstrument,9
G2,G,StringInstrument,10
G2,G,StringInstrument,11
D2,D,StringInstrument,12
E-2,E-,StringInstrument,13
F2,F,StringInstrument,14
F2,F,StringInstrument,15
B-1,B-,StringInstrument,16
B-1,B-,StringInstrument,17
A1,A,StringInstrument,18
B-1,B-,StringInstrument,19
F1,F,StringInstrument,20
F1,F,StringInstrument,21
C2,C,StringInstrument,22
C2,C,StringInstrument,23
C2,C,StringInstrument,24
F1,F,StringInstrument,25
C2,C,StringInstrument,26
F2,F,StringInstrument,27
F2,F,StringInstrument,28
G2,G,StringInstrument,29
A2,A,StringInstrument,30
F2,F,StringInstrument,31
B-1,B-,StringInstrument,32
F2,F,StringInstrument,33
G2,G,StringInstrument,34
F2,F,StringInstrument,35
B-2,B-,StringInstrument,36
D2,D,StringInstrument,37
G2,G,StringInstrument,38
A1,A,StringInstrument,39
A1,A,StringInstrument,40
D2,D,StringInstrument,41
F2,F,StringInstrument,42
G2,G,StringInstrument,43
A2,A,StringInstrument,44
F2,F,StringInstrument,45
B-2,B-,StringInstrument,46
A2,A,StringInstrument,47
G2,G,StringInstrument,48
F2,F,StringInstrument,49
E-2,E-,StringInstrument,50
E-2,E-,StringInstrument,51
D2,D,StringInstrument,52
C#2,C#,StringInstrument,53
C2,C,StringInstrument,54
B-1,B-,StringInstrument,55
A2,A,StringInstrument,56
G2,G,StringInstrument,57
F2,F,StringInstrument,58
E-2,E-,StringInstrument,59
D2,D,StringInstrument,60
C2,C,StringInstrument,61
B-1,B-,StringInstrument,62
D3,D,Timpani,0
C3,C,Timpani,1
B-2,B-,Timpani,2
