NoteOctave,Note,Instrument,Position
D2,D,Tuba,30
E2,E,Tuba,31
F#2,F#,Tuba,32
G#2,G#,Tuba,33
A2,A,Tuba,34
C#2,C#,Tuba,35
A1,A,Tuba,36
G#2,G#,Tuba,37
E2,E,Tuba,38
A2,A,Tuba,39
A1,A,Tuba,40
B1,B,Tuba,41
D2,D,Tuba,42
E2,E,Tuba,43
E1,E,Tuba,44
E1,E,Tuba,45
F1,F,Tuba,46
F#1,F#,Tuba,47
G#1,G#,Tuba,48
A1,A,Tuba,49
C#6,C#,StringInstrument,0
C#5,C#,StringInstrument,1
B4,B,StringInstrument,2
B5,B,StringInstrument,3
D5,D,StringInstrument,4
D6,D,StringInstrument,5
C#5,C#,StringInstrument,6
C#6,C#,StringInstrument,7
B5,B,StringInstrument,8
B4,B,StringInstrument,9
A1,A,StringInstrument,0
A1,A,StringInstrument,1
A1,A,StringInstrument,2
C#2,C#,StringInstrument,3
E2,E,StringInstrument,4
C#2,C#,StringInstrument,5
E2,E,StringInstrument,6
A2,A,StringInstrument,7
F#2,F#,StringInstrument,8
B1,B,StringInstrument,9
C#2,C#,StringInstrument,10
D2,D,StringInstrument,11
E-2,E-,StringInstrument,12
E2,E,StringInstrument,13
F#2,F#,StringInstrument,14
G#2,G#,StringInstrument,15
F#2,F#,StringInstrument,16
E2,E,StringInstrument,17
D2,D,StringInstrument,18
C#2,C#,StringInstrument,19
A2,A,StringInstrument,20
G#2,G#,StringInstrument,21
E2,E,StringInstrument,22
A2,A,StringInstrument,23
A1,A,StringInstrument,24
B1,B,StringInstrument,25
D2,D,StringInstrument,26
E2,E,StringInstrument,27
F#2,F#,StringInstrument,28
D2,D,StringInstrument,29
E2,E,StringInstrument,30
F#2,F#,StringInstrument,31
G#2,G#,StringInstrument,32
A2,A,StringInstrument,33
C#3,C#,StringInstrument,34
A2,A,StringInstrument,35
G#2,G#,StringInstrument,36
E2,E,StringInstrument,37
A2,A,StringInstrument,38
A1,A,StringInstrument,39
B1,B,StringInstrument,40
D2,D,StringInstrument,41
E2,E,StringInstrument,42
E1,E,StringInstrument,43
E1,E,StringInstrument,44
F1,F,StringInstrument,45
F#1,F#,StringInstrument,46
G#1,G#,StringInstrument,47
A1,A,StringInstrument,48
E2,E,Timpani,0
A2,A,Timpani,1
A2,A,Timpani,2
A2,A,Timpani,3
A2,A,Timpani,4
E2,E,Timpani,5
A2,A,Timpani,6
